Session_ID,Session_Date,Start_Hour,Station_ID,City,State,Station_Ownership,Charger_Type,Connector_Type,Customer_Type,Payment_Method,Session_Duration_Hours,Energy_Consumed_kWh,Price_per_kWh,Revenue,Electricity_Cost,Maintenance_Cost,Other_Cost,Profit,Occupancy_Rate_Pct,Customer_Rating,Session_Status
SES-000124,2024-12-21,5,EV-067,Ahmedabad,Gujarat,Partner,AC Level 2,CCS2,Taxi/Ride-share,Card,0.44,8.04,8.49,68.26,57.25,133.23,21.25,-143.47,37.5,3.8,Completed
SES-002333,2024-12-15,11,EV-078,Mumbai,Maharashtra,Own,AC Level 2,Type 2,Private,Card,0.45,5.28,10.59,55.92,29.31,85.11,44.42,-102.92,26.2,4.2,Completed
SES-002807,2025-05-09,23,EV-025,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Fleet,Card,1.4,60.82,11.64,707.94,313.49,124.96,46.44,223.05,54.3,4.2,Completed
SES-000618,2024-07-07,21,EV-016,Mumbai,Maharashtra,Own,DC Ultra-Fast,CCS2,Private,Card,0.39,29.73,19.41,577.06,167.66,223.64,26.76,159.0,37.5,4.2,Completed
SES-001562,2024-05-06,0,EV-040,Delhi,Delhi,Franchise,DC Fast,CCS2,Corporate,UPI,0.85,48.17,15.42,742.78,333.69,198.12,48.96,162.01,34.9,3.2,Completed
SES-004660,2025-01-22,11,EV-049,Gurugram,Haryana,Own,DC Fast,Type 2,Fleet,Wallet,3.59,106.66,14.5,1546.57,573.14,193.58,59.95,719.9,58.5,5.0,Completed
SES-003517,2024-03-15,14,EV-062,Mumbai,Maharashtra,Partner,AC Level 2,Type 2,Taxi/Ride-share,UPI,0.75,9.57,11.6,111.01,70.24,116.13,40.95,-116.31,28.5,3.3,Completed
SES-001150,2025-07-11,20,EV-055,Pune,Maharashtra,Own,DC Fast,CCS2,Private,Card,0.84,27.48,13.2,362.74,224.76,36.88,16.13,84.97,35.2,4.2,Completed
SES-001977,2024-08-03,16,EV-057,Ahmedabad,Gujarat,Franchise,AC Level 2,CCS2,Private,Wallet,1.49,24.41,11.68,285.11,128.28,176.85,38.72,-58.74,38.3,4.2,Completed
SES-002734,2024-05-26,6,EV-088,Hyderabad,Telangana,Own,DC Fast,CCS2,Private,UPI,1.16,31.41,14.24,447.28,227.51,21.64,53.21,144.92,26.1,4.2,Completed
SES-000562,2025-06-28,8,EV-042,Chennai,Tamil Nadu,Partner,DC Fast,CCS2,Fleet,Card,1.04,42.4,11.24,476.58,241.79,59.15,35.83,139.81,55.0,3.8,Completed
SES-004807,2024-04-02,22,EV-069,Delhi,Delhi,Own,AC Level 2,CCS2,Corporate,UPI,0.6,11.58,11.19,129.58,92.98,182.94,13.25,-159.59,28.6,4.8,Completed
SES-001698,2025-01-02,4,EV-038,Hyderabad,Telangana,Franchise,AC Level 2,CCS2,Private,UPI,0.78,14.68,11.02,161.77,76.65,22.04,39.0,24.08,57.4,4.2,Completed
SES-000765,2024-04-01,4,EV-087,Gurugram,Haryana,Franchise,DC Ultra-Fast,CCS2,Taxi/Ride-share,Wallet,0.98,134.35,15.23,2046.15,1051.21,56.76,6.83,931.35,34.7,3.9,Completed
SES-002155,2025-08-13,11,EV-069,Mumbai,Maharashtra,Own,DC Ultra-Fast,CCS2,Fleet,UPI,1.17,99.7,19.52,1946.14,750.2,101.36,10.72,1083.86,24.8,4.4,Completed
SES-000696,2024-08-16,5,EV-047,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Taxi/Ride-share,Card,0.62,35.26,12.46,439.34,185.05,43.14,70.97,140.18,22.8,5.0,Completed
SES-003525,2025-10-08,20,EV-028,Pune,Maharashtra,Partner,AC Level 2,CCS2,Private,Corporate Account,1.02,13.34,9.41,125.53,98.19,215.59,21.28,-209.53,34.0,3.4,Completed
SES-001267,2024-10-05,14,EV-052,Bengaluru,Karnataka,Partner,DC Fast,CHAdeMO,Taxi/Ride-share,Corporate Account,0.77,33.91,15.86,537.81,209.45,45.55,22.83,259.98,40.1,3.6,Completed
SES-001951,2025-02-15,12,EV-062,Lucknow,Uttar Pradesh,Partner,DC Ultra-Fast,Type 2,Taxi/Ride-share,UPI,0.26,20.06,18.18,364.69,161.58,112.38,34.69,56.04,15.5,3.8,Completed
SES-003833,2024-09-14,4,EV-050,Hyderabad,Telangana,Own,DC Ultra-Fast,CCS2,Private,Card,0.8,101.16,17.59,1779.4,796.32,217.99,68.16,696.93,28.1,4.4,Completed
SES-004774,2024-07-19,0,EV-068,Jaipur,Rajasthan,Franchise,AC Level 2,CHAdeMO,Private, UPI ,3.58,45.06,9.39,423.11,237.46,198.45,14.09,-26.89,48.7,4.6,Completed
SES-002821,2025-07-24,13,EV-014,Jaipur,Rajasthan,Own,DC Fast,Type 2,Private,UPI,4.5,165.36,15.87,2624.26,898.99,177.31,72.1,1475.86,75.2,4.9,Completed
SES-002109,2024-01-10,20,EV-067,Hyderabad,Telangana,Own,DC Fast,CCS2,Private,UPI,0.15,7.77,12.63,98.14,47.51,78.09,74.79,-102.25,15.2,4.4,Completed
SES-002299,2025-05-06,18,EV-066,Jaipur,Rajasthan,Franchise,AC Level 2,CCS2,Private,UPI,0.94,11.93,10.28,122.64,84.65,170.08,23.53,-155.62,28.7,4.0,Completed
SES-002203,2025-08-22,10,EV-086,Pune,Maharashtra,Franchise,DC Fast,Type 2,Private,Card,2.61,100.77,12.96,1305.98,820.62,92.25,38.09,355.02,50.9,4.5,Completed
SES-002020,2025-05-08,20,EV-100,Lucknow,Uttar Pradesh,Own,DC Fast,CHAdeMO,Fleet,Wallet,1.49,60.77,11.91,723.77,355.1,193.47,56.22,118.98,26.0,4.7,Completed
SES-004334,2024-08-10,16,EV-051,Pune,Maharashtra,Own,DC Fast,CCS2,Taxi/Ride-share,Card,0.35,15.54,11.68,181.51,127.96,107.6,18.63,-72.68,22.7,3.8,Completed
SES-004575,2025-03-21,17,EV-086,Mumbai,Maharashtra,Own,DC Ultra-Fast,Type 2,Private,Card,0.84,79.81,14.71,1174.01,449.66,266.11,73.85,384.39,17.9,5.0,Completed
SES-004535,2024-11-13,21,EV-074,Lucknow,Uttar Pradesh,Own,AC Level 2,CCS2,Private,Card,0.43,8.68,9.78,84.89,61.55,21.91,42.73,-41.3,14.1,5.0,Completed
SES-004233,2025-04-07,17,EV-032,Jaipur,Rajasthan,Own,DC Fast,CCS2,Corporate,Card,2.65,73.12,13.65,998.09,489.18,145.61,33.64,329.66,62.5,3.4,Completed
SES-003681,2025-04-26,17,EV-030,Ahmedabad,Gujarat,Own,AC Level 2,CCS2,Corporate,Wallet,1.84,25.48,8.59,218.87,166.72,211.56,7.57,-166.98,22.7,4.3,Completed
SES-000358,2025-11-27,2,EV-011,Gurugram,Haryana,Own,DC Fast,CCS2,Private,UPI,0.72,25.81,15.25,393.6,185.57,99.6,62.06,46.37,44.1,5.0,Completed
SES-002836,2025-09-14,15,EV-092,Ahmedabad,Gujarat,Franchise,DC Fast,Type 2,Private,UPI,0.19,8.11,11.61,94.16,45.93,148.19,47.92,-147.88,48.7,4.4,Completed
SES-004014,2024-12-12,17,EV-025,Delhi,Delhi,Own,DC Ultra-Fast,CCS2,Corporate,Wallet,1.31,128.07,17.0,2177.19,1009.52,316.14,8.65,842.88,41.0,4.9,Cancelled
SES-004632,2025-07-09,3,EV-058,Bengaluru,Karnataka,Partner,DC Fast,Type 2,Taxi/Ride-share,Corporate Account,2.46,101.47,11.39,1155.74,543.14,68.32,63.29,480.99,41.4,3.8,Completed
SES-003900,2025-02-15,12,EV-010,Hyderabad,Telangana,Franchise,AC Level 2,Type 2,Taxi/Ride-share,Corporate Account,0.78,16.04,11.59,185.9,91.16,194.5,26.12,-125.88,43.6,4.4,Completed
SES-003516,2024-07-04,12,EV-039,Delhi,Delhi,Partner,DC Ultra-Fast,CCS2,Private,UPI,0.63,63.2,16.88,1066.82,374.83,60.05,8.04,623.9,28.6,3.4,Failed
SES-001559,2025-09-19,8,EV-028,Mumbai,Maharashtra,Partner,DC Fast,CCS2,Private,UPI,0.45,23.87,12.19,290.98,133.66,116.78,43.65,-3.11,37.4,4.1,Completed
SES-000311,2025-07-02,22,EV-033,Bengaluru,Karnataka,Own,AC Level 2,CCS2,Corporate,Corporate Account,1.27,18.21,11.3,205.77,132.56,102.96,71.12,-100.87,31.8,3.9,Completed
SES-002046,2025-12-13,2,EV-092,Bengaluru,Karnataka,Own,DC Fast,CCS2,Private,Card,0.2,8.22,11.49,94.45,48.8,214.74,21.68,-190.77,17.3,3.1,Completed
SES-004902,2024-09-29,19,EV-030,Hyderabad,Telangana,Partner,DC Fast,CCS2,Private,Card,3.89,118.73,12.6,1496.0,984.05,175.0,9.23,327.72,86.6,3.8,Completed
SES-001308,2024-07-13,1,EV-010,Ahmedabad,Gujarat,Own,AC Level 2,Type 2,Corporate,Wallet,1.05,17.44,11.06,192.89,95.2,90.1,35.69,-28.1,35.3,4.5,Completed
SES-003320,2025-02-14,16,EV-026,Delhi,Delhi,Own,DC Fast,CHAdeMO,Taxi/Ride-share,UPI,4.5,134.82,14.12,1903.66,1000.62,108.8,40.26,753.98,59.2,4.2,Completed
SES-000128,2025-01-01,10,EV-054,Pune,Maharashtra,Partner,AC Level 2,CCS2,Private,UPI,1.23,17.08,11.82,201.89,132.79,87.17,15.57,-33.64,27.9,4.0,Completed
SES-004376,2025-03-10,4,EV-010,Chennai,Tamil Nadu,Partner,DC Fast,CCS2,Private,UPI,0.89,40.54,15.48,627.56,314.78,141.09,68.77,102.92,22.4,3.7,Completed
SES-001831,2024-05-13,10,EV-041,Delhi,Delhi,Own,DC Fast,CCS2,Private,Corporate Account,0.62,33.64,15.5,521.42,222.45,80.87,26.94,191.16,26.3,3.3,Completed
SES-000104,2025-12-01,21,EV-081,Ahmedabad,Gujarat,Partner,DC Fast,CHAdeMO,Corporate,Card,1.3,72.87,15.23,1109.81,495.02,85.12,56.16,473.51,50.4,4.1,Completed
SES-000660,2025-09-09,5,EV-018,Pune,Maharashtra,Own,DC Fast,CCS2,Corporate,UPI,0.28,14.45,13.82,199.7,86.18,92.87,52.53,-31.88,23.1,3.9,Completed
SES-004049,2024-10-30,23,EV-074,Pune,Maharashtra,Own,DC Fast,CCS2,Taxi/Ride-share,Card,0.4,16.09,14.79,237.97,100.04,217.91,66.32,-146.3,25.0,4.4,Completed
SES-003687,2025-12-14,21,EV-087,Bengaluru,Karnataka,Own,DC Fast,CCS2,Taxi/Ride-share,Card,1.44,43.88,12.49,548.06,254.43,169.83,13.03,110.77,42.0,4.6,Completed
SES-003566,2024-09-14,9,EV-022,Mumbai,Maharashtra,Partner,AC Level 2,CCS2,Private,Wallet,0.32,3.58,10.25,36.7,26.39,198.46,12.54,-200.69,24.4,3.7,Completed
SES-001674,2024-12-08,15,EV-100,Chennai,Tamil Nadu,Own,DC Ultra-Fast,CCS2,Corporate,Card,0.42,54.99,16.07,883.69,459.41,302.94,56.67,64.67,5.3,4.6,Completed
SES-002725,2025-12-26,12,EV-055,Chennai,Tamil Nadu,Own,DC Ultra-Fast,Type 2, Private ,Card,0.4,34.96,16.75,585.58,254.54,242.33,10.81,77.9,33.4,3.7,Completed
SES-003783,2024-09-17,11,EV-017,Pune,Maharashtra,Franchise,AC Level 2,CCS2,Private,UPI,1.74,33.86,10.13,343.0,190.44,97.68,10.22,44.66,51.7,4.3,Completed
SES-001531,2024-09-04,0,EV-026,Delhi,Delhi,Partner,DC Fast,Type 2,Private,Card,2.12,109.77,13.08,1435.79,767.21,61.05,8.72,598.81,30.4,3.8,Completed
SES-002713,2024-07-12,2,EV-020,Lucknow,Uttar Pradesh,Partner,AC Level 2,Type 2,Private,Wallet,0.33,4.26,11.59,49.37,33.03,123.61,54.67,-161.94,22.4,4.0,Completed
SES-004494,2025-08-12,18,EV-025,Hyderabad,Telangana,Own,DC Ultra-Fast,Type 2,Private,UPI,1.13,159.87,14.36,2295.73,1176.05,101.75,79.44,938.49,23.4,3.1,Completed
SES-000044,2024-04-09,20,EV-057,Lucknow,Uttar Pradesh,Partner,AC Level 2,CHAdeMO,Private,UPI,0.44,8.92,10.11,90.18,54.21,218.85,17.07,-199.95,35.9,2.1,Completed
SES-002505,2024-09-30,7,EV-028,Gurugram,Haryana,Own,DC Fast,CCS2,Private,Corporate Account,0.7,28.68,14.76,423.32,200.7,72.57,69.21,80.84,30.6,3.8,Failed
SES-004553,2025-05-20,0,EV-029,Delhi,Delhi,Partner,DC Fast,CCS2,Taxi/Ride-share,UPI,0.4,15.81,11.98,189.4,84.26,136.49,59.14,-90.49,18.6,4.9,Completed
SES-002262,2025-08-28,2,EV-012,Delhi,Delhi,Own,DC Fast,CCS2,Private,Card,1.7,80.01,15.87,1269.76,576.42,60.57,65.29,567.48,56.9,4.6,Completed
SES-004369,2024-11-20,2,EV-021,Hyderabad,Telangana,Partner,AC Level 2,CCS2,Taxi/Ride-share,Card,1.0,17.49,11.12,194.49,98.49,21.84,46.05,28.11,36.1,4.0,Completed
SES-001697,2024-02-29,13,EV-038,Lucknow,Uttar Pradesh,Own,DC Fast,CCS2,Private,Card,0.86,44.82,12.04,539.63,241.49,195.57,39.85,62.72,24.1,3.7,Completed
SES-001793,2025-07-10,3,EV-057,Mumbai,Maharashtra,Franchise,DC Fast,CHAdeMO,Private,UPI,2.01,72.96,15.6,1138.18,555.45,156.33,64.95,361.45,35.4,3.4,Completed
SES-001741,2025-07-19,14,EV-087,Mumbai,Maharashtra,Partner,DC Fast,CCS2,Fleet,UPI,0.36,11.43,14.0,160.02,80.45,183.06,73.11,-176.6,37.4,4.0,Completed
SES-003401,2025-06-02,9,EV-053,Gurugram,Haryana,Own,AC Level 2,Type 2,Taxi/Ride-share,UPI,1.23,25.4,11.87,301.5,181.54,80.86,65.32,-26.22,29.1,3.9,Completed
SES-003036,2025-03-25,17,EV-048,Hyderabad,Telangana,Franchise,DC Fast,CCS2,Fleet,Card,0.17,7.24,15.8,114.39,56.77,151.36,63.19,-156.93,2.0,3.8,Completed
SES-004710,2024-01-15,4,EV-089,Hyderabad,Telangana,Own,AC Level 2,Type 2,Fleet,Corporate Account,1.46,21.81,9.3,202.83,184.39,150.2,41.27,-173.03,41.2,5.0,Completed
SES-002250,2024-10-09,12,EV-068,Delhi,Delhi,Franchise,DC Ultra-Fast,CHAdeMO,Taxi/Ride-share,Wallet,0.91,102.53,17.87,1832.21,704.48,151.03,64.09,912.61,40.6,3.3,Completed
SES-001419,2024-11-21,4,EV-025,Bengaluru,Karnataka,Own,DC Fast,CCS2,Taxi/Ride-share,UPI,0.32,16.06,13.86,222.59,89.28,141.88,38.73,-47.3,8.9,4.3,Completed
SES-003421,2025-01-03,6,EV-013,Chennai,Tamil Nadu,Own,AC Level 2,CCS2,Private,UPI,0.8,12.81,11.2,143.47,80.95,160.47,52.85,-150.8,27.0,3.4,Completed
SES-001546,2025-03-18,0,EV-014,Chennai,Tamil Nadu,Partner,DC Fast,CCS2,Taxi/Ride-share,Card,0.6,31.3,13.68,428.18,188.81,56.61,57.6,125.16,55.4,3.0,Failed
SES-003512,2024-06-29,16,EV-098,Bengaluru,Karnataka,Own,AC Level 2,CCS2,Fleet,UPI,0.73,10.47,10.56,110.56,71.76,198.38,23.79,-183.37,26.3,4.1,Completed
SES-002539,2024-11-19,8,EV-072,Chennai,Tamil Nadu,Franchise,AC Level 2,CCS2,Private,UPI,0.48,7.89,11.77,92.87,48.74,134.97,61.02,-151.86,31.2,4.7,Completed
SES-002364,2024-06-25,13,EV-012,Bengaluru,Karnataka,Franchise,DC Fast,CHAdeMO,Private,UPI,0.76,34.74,11.76,408.54,190.77,153.88,25.19,38.7,20.7,4.2,Completed
SES-004265,2025-03-30,8,EV-073,Gurugram,Haryana,Franchise,DC Ultra-Fast,CCS2,Corporate,UPI,0.55,46.4,15.98,741.47,247.29,46.54,76.18,371.46,12.2,4.2,Completed
SES-001004,2024-03-13,19,EV-051,Hyderabad,Telangana,Partner,AC Level 2,CCS2,Taxi/Ride-share,UPI,0.81,9.4,8.05,75.67,50.57,82.08,9.6,-66.58,33.8,5.0,Completed
SES-001389,2025-07-28,4,EV-042,Hyderabad,Telangana,Partner,DC Fast,CCS2,Taxi/Ride-share,Wallet,0.6,25.97,14.25,370.07,201.19,46.37,54.96,67.55,39.3,4.3,Completed
SES-002496,2024-11-22,6,EV-091,Gurugram,Haryana,Partner,DC Fast,CCS2,Private,Card,0.78,35.48,15.35,544.62,192.29,163.71,24.14,164.48,29.7,3.9,Completed
SES-001843,2024-08-21,14,EV-070,Mumbai,Maharashtra,Own,DC Fast,CCS2,Fleet,Wallet,2.08,60.99,11.15,680.04,482.04,63.49,8.22,126.29,24.6,4.7,Completed
SES-004571,2024-02-21,4,EV-008,Pune,Maharashtra,Franchise,AC Level 2,Type 2,Private,Card,0.56,9.27,9.95,92.24,66.51,57.34,76.12,-107.73,33.0,4.0,Completed
SES-004620,2025-12-01,3,EV-058,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Private,Card,0.93,44.76,14.7,657.97,233.49,132.46,19.01,273.01,37.0,4.5,Completed
SES-004989,2024-05-03,3,EV-078,Pune,Maharashtra,Own,AC Level 2,Type 2,Private,Card,0.71,10.66,9.12,97.22,88.5,56.78,41.9,-89.96,28.4,4.1,Completed
SES-002042,2024-06-03,11,EV-051,Ahmedabad,Gujarat,Own,AC Level 2,CCS2,Private,UPI,0.78,7.89,8.88,70.06,53.25,185.89,78.7,-247.78,14.8,3.8,Completed
SES-001184,2025-04-04,18,EV-043,Chennai,Tamil Nadu,Own,DC Fast,Type 2,Private,UPI,2.47,86.63,14.78,1280.39,673.45,61.51,18.42,527.01,60.8,4.1,Completed
SES-000366,2024-08-16,13,EV-019,Delhi,Delhi,Own,AC Level 2,Type 2,Private,Card,0.7,11.17,10.98,122.65,67.13,60.66,13.46,-18.6,6.7,4.0,Completed
SES-001921,2024-07-03,7,EV-043,Hyderabad,Telangana,Partner,AC Level 2,CCS2,Private,UPI,1.29,26.58,8.66,230.18,199.97,211.83,66.04,-247.66,45.0,4.6,Completed
SES-002864,2025-08-25,9,EV-025,Chennai,Tamil Nadu,Own,DC Fast,CCS2,Fleet,Corporate Account,0.84,42.31,14.66,620.26,355.91,191.73,70.22,2.4,34.2,4.1,Completed
SES-004776,2024-10-11,13,EV-024,Gurugram,Haryana,Partner,AC Level 2,CHAdeMO,Private,UPI,0.56,7.97,8.55,68.14,66.12,190.23,54.32,-242.53,22.9,4.9,Completed
SES-004855,2025-01-07,16,EV-081,Hyderabad,Telangana,Partner,DC Fast,CCS2,Private,Card,0.85,37.13,11.76,436.65,254.67,104.93,63.43,13.62,26.9,3.5,Completed
SES-001029,2024-06-17,18,EV-027,Ahmedabad,Gujarat,Partner,AC Level 2,CCS2,Fleet,UPI,0.23,3.95,10.71,42.3,25.44,218.39,50.89,-252.42,12.0,4.3,Completed
SES-003369,2025-09-23,6,EV-037,Mumbai,Maharashtra,Franchise,AC Level 2,CCS2,Private,UPI,1.39,24.15,11.87,286.66,155.84,88.5,70.86,-28.54,46.0,4.6,Completed
SES-002692,2025-10-18,17,EV-075,Ahmedabad,Gujarat,Partner,DC Fast,Type 2,Taxi/Ride-share,UPI,0.44,24.93,13.38,333.56,181.0,121.46,56.38,-25.28,34.1,3.9,Completed
SES-002324,2025-08-24,22,EV-054,Delhi,Delhi,Partner,AC Level 2,CHAdeMO,Private,UPI,1.0,11.92,11.25,134.1,71.25,45.84,57.79,-40.78,17.1,4.3,Completed
SES-004923,2025-09-03,17,EV-090,Gurugram,Haryana,Franchise,AC Level 2,CHAdeMO,Taxi/Ride-share,Card,0.96,19.86,8.22,163.25,159.02,87.73,73.1,-156.6,45.2,3.8,Completed
SES-001839,2025-05-06,9,EV-099,Pune,Maharashtra,Franchise,DC Fast,CHAdeMO,Fleet,UPI,1.63,78.5,15.09,1184.56,595.58,34.29,22.31,532.38,54.0,5.0,Completed
SES-001917,2025-09-05,19,EV-009,Hyderabad,Telangana,Own,AC Level 2,Type 2,Private,Corporate Account,0.48,5.11,10.72,54.78,33.77,109.76,8.74,-97.49,34.3,3.6,Completed
SES-003066,2025-08-26,4,EV-100,Gurugram,Haryana,Own,AC Level 2,Type 2,Private,Wallet,0.52,6.17,10.43,64.35,50.9,160.81,33.51,-180.87,26.1,4.5,Completed
SES-001495,2025-06-24,23,EV-056,Bengaluru,Karnataka,Franchise,AC Level 2,CHAdeMO,Taxi/Ride-share,UPI,0.73,12.94,9.37,121.25,80.09,161.42,71.73,-191.99,47.0,3.5,Completed
SES-001756,2024-09-03,5,EV-018,Delhi,Delhi,Franchise,AC Level 2,CCS2,fleet,UPI,1.78,31.84,11.35,361.38,231.7,188.56,69.73,-128.61,45.3,4.4,Completed
SES-001151,2024-01-27,19,EV-029,Hyderabad,Telangana,Franchise,AC Level 2,CCS2,Taxi/Ride-share,UPI,2.07,36.13,10.42,376.47,300.44,134.83,7.73,-66.53,58.1,3.2,Completed
SES-004344,2024-08-13,10,EV-014,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Corporate,UPI,0.81,35.37,13.79,487.75,208.38,38.92,79.98,160.47,35.8,3.8,Completed
SES-002795,2025-09-08,3,EV-045,Gurugram,Haryana,Partner,AC Level 2,Type 2,Corporate,UPI,0.29,4.69,10.69,50.14,25.45,152.24,67.63,-195.18,32.3,4.2,Completed
SES-001285,2025-09-13,16,EV-065,Pune,Maharashtra,Franchise,AC Level 2,CCS2,Private,Card,0.49,7.35,10.93,80.34,37.28,113.98,69.73,-140.65,17.3,3.6,Completed
SES-004870,2025-04-10,5,EV-041,Mumbai,Maharashtra,Own,AC Level 2,CCS2,Private,Corporate Account,0.75,10.57,11.07,117.01,72.52,158.77,69.16,-183.44,33.9,4.2,Completed
SES-001599,2025-10-29,7,EV-048,Jaipur,Rajasthan,Own,AC Level 2,CCS2,Corporate,UPI,0.15,2.43,10.1,24.54,17.63,43.29,72.58,-108.96,3.2,4.7,Completed
SES-004419,2024-08-15,5,EV-017,Delhi,Delhi,Own,DC Fast,CHAdeMO,Corporate,Wallet,2.55,80.51,12.99,1045.82,516.8,115.51,62.14,351.37,46.9,4.4,Completed
SES-001314,2025-09-11,4,EV-032,Mumbai,Maharashtra,Partner,AC Level 2,CCS2,Private,UPI,0.75,8.43,9.3,78.4,59.15,207.04,43.53,-231.32,15.6,4.3,Completed
SES-004664,2025-03-12,16,EV-051,Ahmedabad,Gujarat,Own,DC Fast,CCS2,Fleet,Corporate Account,3.1,116.04,12.3,1427.29,649.06,211.49,33.4,533.34,52.8,4.1,Completed
SES-003027,2024-05-06,11,EV-013,Mumbai,Maharashtra,Own,DC Fast,CCS2,Fleet,Wallet,2.94,138.29,13.11,1812.98,773.73,79.13,56.58,903.54,69.5,4.8,Completed
SES-001959,2025-07-22,16,EV-068,Jaipur,Rajasthan,Own,DC Fast,CCS2,Private,UPI,0.15,5.49,12.38,67.97,27.92,98.38,73.06,-131.39,28.0,5.0,Completed
SES-003171,2024-01-30,3,EV-048,Delhi,Delhi,Own,DC Ultra-Fast,Type 2,Private,UPI,0.23,16.12,14.33,231.0,122.2,236.8,38.81,-166.81,35.2,4.1,Completed
SES-000483,2025-03-23,9,EV-059,Pune,Maharashtra,Own,AC Level 2,Type 2,Private,UPI,1.33,26.2,11.39,298.42,134.19,162.93,59.26,-57.96,61.4,3.9,Completed
SES-002595,2025-02-12,13,EV-080,Ahmedabad,Gujarat,Own,AC Level 2,CCS2,Private,Card,0.27,4.98,8.64,43.03,27.81,152.39,50.18,-187.35,32.9,4.9,Completed
SES-002128,2024-07-01,16,EV-007,Mumbai,Maharashtra,Own,AC Level 2,CCS2,Private,Card,0.44,4.64,10.74,49.83,25.6,20.08,27.43,-23.28,25.2,5.0,Failed
SES-004819,2025-12-24,7,EV-001,Pune,Maharashtra,Own,DC Fast,CCS2,Private,Card,0.5,21.43,14.78,316.74,172.05,132.11,25.07,-12.49,43.6,3.3,Completed
SES-002283,2025-01-07,10,EV-070,Jaipur,Rajasthan,Partner,DC Fast,CHAdeMO,Corporate,Card,0.41,16.23,15.24,247.35,135.94,92.46,27.16,-8.21,15.6,3.6,Completed
SES-003959,2024-02-11,6,EV-044,Mumbai,Maharashtra,Franchise,DC Ultra-Fast,Type 2,Private,UPI,0.25,18.95,14.72,278.94,110.5,218.45,28.99,-79.0,31.7,5.0,Completed
SES-002928,2025-08-15,2,EV-073,Pune,Maharashtra,Own,DC Fast,CCS2,Fleet,Wallet,1.61,77.14,14.22,1096.93,554.07,62.79,22.19,457.88,37.8,3.5,Completed
SES-004084,2024-03-22,0,EV-098,Mumbai,Maharashtra,Own,DC Fast,CCS2,Taxi/Ride-share,Card,0.32,11.81,11.49,135.7,68.31,129.63,57.68,-119.92,12.5,4.3,Completed
SES-004408,2024-03-03,6,EV-073,Pune,Maharashtra,Partner,AC Level 2,CCS2,Corporate,Wallet,0.59,9.6,9.32,89.47,48.83,216.56,51.42,-227.34,31.5,4.1,Completed
SES-001955,2024-03-11,11,EV-004,Jaipur,Rajasthan,Franchise,DC Ultra-Fast,CCS2,Private,UPI,1.18,149.69,15.24,2281.28,968.97,38.7,27.58,1246.03,54.2,3.4,Completed
SES-000903,2025-01-08,16,EV-013,Pune,Maharashtra,Partner,DC Fast,CCS2,Corporate,Corporate Account,0.15,6.5,12.75,82.88,49.79,169.56,18.9,-155.37,39.7,4.5,Completed
SES-003875,2024-08-24,23,EV-047,Chennai,Tamil Nadu,Own,AC Level 2,CHAdeMO,Private,Corporate Account,0.95,18.67,11.23,209.66,99.8,35.63,39.73,34.5,9.8,4.2,Completed
SES-004077,2025-01-21,16,EV-085,Ahmedabad,Gujarat,Own,DC Ultra-Fast,CCS2,Private,UPI,0.54,75.17,17.71,1331.26,418.42,71.61,13.22,828.01,22.8,3.5,Completed
SES-001779,2024-03-07,9,EV-082,Gurugram,Haryana,Own,DC Fast,CCS2,Fleet,UPI,0.82,46.39,13.32,617.91,253.79,126.31,9.77,228.04,48.5,3.8,Completed
SES-003017,2024-02-28,17,EV-089,Lucknow,Uttar Pradesh,Franchise,AC Level 2,CCS2,Fleet,Card,0.9,18.58,8.6,159.79,157.21,105.58,70.23,-173.23,39.2,4.4,Completed
SES-000832,2024-08-08,4,EV-016,Delhi,Delhi,Own,AC Level 2,Type 2,Corporate,Corporate Account,1.6,26.8,10.33,276.84,142.48,109.88,30.8,-6.32,37.0,4.3,Completed
SES-001364,2025-03-18,21,EV-003,Mumbai,Maharashtra,Own,DC Ultra-Fast,CCS2,Corporate,Card,3.0,180.0,17.43,3137.4,1190.52,154.72,69.4,1722.76,28.4,3.8,Completed
SES-002180,2025-03-17,3,EV-001,Hyderabad,Telangana,Franchise,AC Level 2,CCS2,Taxi/Ride-share,UPI,0.23,4.23,9.35,39.55,32.21,198.9,61.37,-252.93,13.2,3.7,Completed
SES-004628,2025-09-06,16,EV-066,Chennai,Tamil Nadu,Own,AC Level 2,CCS2,Taxi/Ride-share,UPI,1.25,23.19,9.63,223.32,142.3,133.82,15.07,-67.87,34.2,3.2,Completed
SES-000650,2025-07-16,20,EV-006,Delhi,Delhi,Partner,DC Fast,Type 2,Private,UPI,2.03,70.05,12.87,901.54,407.6,131.38,44.45,318.11,48.8,3.8,Completed
SES-003754,2024-11-29,19,EV-008,Bengaluru,Karnataka,Own,DC Fast,CCS2,Private,UPI,0.43,12.47,11.43,142.53,87.83,179.48,70.15,-194.93,42.6,3.5,Completed
SES-000328,2024-03-20,1,EV-013,Jaipur,Rajasthan,Own,DC Ultra-Fast,CCS2,Taxi/Ride-share,UPI,0.98,119.77,19.59,2346.29,716.82,216.6,42.14,1370.73,7.7,5.0,Completed
